State,district,statecd,id,districtID,stateID,nytID,party,bernieBin
MT,0,MT0,487,232,25,Z000018,R,2
MT,0,MT0,488,232,25,Z000018,R,2
MT,0,MT0,581,232,25,Z000018,R,2
MT,0,MT0,582,232,25,Z000018,R,2
NE,1,NE1,1932,233,26,F000449,R,1
NE,1,NE1,2028,233,26,F000449,R,1
NE,1,NE1,2027,233,26,F000449,R,1
NE,1,NE1,2122,233,26,F000449,R,1
NE,1,NE1,2121,233,26,F000449,R,1
NE,2,NE2,2124,234,26,A000373,D,1
NE,2,NE2,2123,234,26,A000373,D,1
NE,2,NE2,2029,234,26,A000373,D,1
NE,2,NE2,1933,234,26,A000373,D,1
NE,2,NE2,1934,234,26,A000373,D,1
NE,3,NE3,1931,235,26,S001172,R,1
NE,3,NE3,1930,235,26,S001172,R,1
NE,3,NE3,1929,235,26,S001172,R,1
NE,3,NE3,2025,235,26,S001172,R,1
NE,3,NE3,2026,235,26,S001172,R,1
NV,1,NV1,2960,236,27,T000468,D,1
NV,1,NV1,2961,236,27,T000468,D,1
NV,1,NV1,2962,236,27,T000468,D,1
NV,1,NV1,3055,236,27,T000468,D,1
NV,1,NV1,3056,236,27,T000468,D,1
NV,2,NV2,2864,237,27,A000369,R,1
NV,2,NV2,2865,237,27,A000369,R,1
NV,2,NV2,2770,237,27,A000369,R,1
NV,2,NV2,2674,237,27,A000369,R,1
NV,2,NV2,2675,237,27,A000369,R,1
NV,3,NV3,3057,238,27,H001055,R,2
NV,3,NV3,3151,238,27,H001055,R,2
NV,3,NV3,3152,238,27,H001055,R,2
NV,3,NV3,3246,238,27,H001055,R,2
NV,3,NV3,3247,238,27,H001055,R,2
NV,4,NV4,2676,239,27,H001070,R,1
NV,4,NV4,2771,239,27,H001070,R,1
NV,4,NV4,2772,239,27,H001070,R,1
NV,4,NV4,2866,239,27,H001070,R,1
NV,4,NV4,2867,239,27,H001070,R,1
NH,1,NH1,742,240,28,G000570,R,2
NH,1,NH1,743,240,28,G000570,R,2
NH,1,NH1,744,240,28,G000570,R,2
NH,1,NH1,648,240,28,G000570,R,2
NH,1,NH1,647,240,28,G000570,R,2
NH,2,NH2,552,241,28,K000382,D,3
NH,2,NH2,553,241,28,K000382,D,3
NH,2,NH2,457,241,28,K000382,D,3
NH,2,NH2,458,241,28,K000382,D,3
NH,2,NH2,363,241,28,K000382,D,3
NJ,1,NJ1,2253,242,29,N000188,D,2
NJ,1,NJ1,2254,242,29,N000188,D,2
NJ,1,NJ1,2348,242,29,N000188,D,2
NJ,1,NJ1,2349,242,29,N000188,D,2
NJ,1,NJ1,2444,242,29,N000188,D,2
NJ,2,NJ2,2636,243,29,L000554,R,1
NJ,2,NJ2,2730,243,29,L000554,R,1
NJ,2,NJ2,2637,243,29,L000554,R,1
NJ,2,NJ2,2731,243,29,L000554,R,1
NJ,2,NJ2,2826,243,29,L000554,R,1
NJ,3,NJ3,2445,244,29,M001193,R,1
NJ,3,NJ3,2539,244,29,M001193,R,1
NJ,3,NJ3,2446,244,29,M001193,R,1
NJ,3,NJ3,2540,244,29,M001193,R,1
NJ,3,NJ3,2635,244,29,M001193,R,1
NJ,4,NJ4,2541,245,29,S000522,R,1
NJ,4,NJ4,2542,245,29,S000522,R,1
NJ,4,NJ4,2448,245,29,S000522,R,1
NJ,4,NJ4,2543,245,29,S000522,R,1
NJ,4,NJ4,2638,245,29,S000522,R,1
NJ,5,NJ5,1876,246,29,G000548,R,1
NJ,5,NJ5,1781,246,29,G000548,R,1
NJ,5,NJ5,1687,246,29,G000548,R,1
NJ,5,NJ5,1686,246,29,G000548,R,1
NJ,5,NJ5,1780,246,29,G000548,R,1
NJ,6,NJ6,2350,247,29,P000034,D,1
NJ,6,NJ6,2351,247,29,P000034,D,1
NJ,6,NJ6,2257,247,29,P000034,D,1
NJ,6,NJ6,2352,247,29,P000034,D,1
NJ,6,NJ6,2447,247,29,P000034,D,1
NJ,7,NJ7,2067,248,29,L000567,R,2
NJ,7,NJ7,2066,248,29,L000567,R,2
NJ,7,NJ7,1971,248,29,L000567,R,2
NJ,7,NJ7,1970,248,29,L000567,R,2
NJ,7,NJ7,1875,248,29,L000567,R,2
NJ,8,NJ8,2259,249,29,S001165,D,1
NJ,8,NJ8,2353,249,29,S001165,D,1
NJ,8,NJ8,2260,249,29,S001165,D,1
NJ,8,NJ8,2354,249,29,S001165,D,1
NJ,8,NJ8,2449,249,29,S001165,D,1
NJ,9,NJ9,2068,250,29,P000096,D,1
NJ,9,NJ9,1973,250,29,P000096,D,1
NJ,9,NJ9,1879,250,29,P000096,D,1
NJ,9,NJ9,1974,250,29,P000096,D,1
NJ,9,NJ9,1880,250,29,P000096,D,1
NJ,10,NJ10,2162,251,29,P000604,D,1
NJ,10,NJ10,2258,251,29,P000604,D,1
NJ,10,NJ10,2163,251,29,P000604,D,1
NJ,10,NJ10,2069,251,29,P000604,D,1
NJ,10,NJ10,2164,251,29,P000604,D,1
NJ,11,NJ11,1972,252,29,F000372,R,1
NJ,11,NJ11,1878,252,29,F000372,R,1
NJ,11,NJ11,1783,252,29,F000372,R,1
NJ,11,NJ11,1782,252,29,F000372,R,1
NJ,11,NJ11,1877,252,29,F000372,R,1
NJ,12,NJ12,2159,253,29,W000822,D,1
NJ,12,NJ12,2160,253,29,W000822,D,1
NJ,12,NJ12,2161,253,29,W000822,D,1
NJ,12,NJ12,2256,253,29,W000822,D,1
NJ,12,NJ12,2255,253,29,W000822,D,1
NM,1,NM1,3350,254,30,L000580,D,2
NM,1,NM1,3444,254,30,L000580,D,2
NM,1,NM1,3539,254,30,L000580,D,2
NM,1,NM1,3540,254,30,L000580,D,2
NM,1,NM1,3634,254,30,L000580,D,2
NM,2,NM2,3537,255,30,P000588,R,1
NM,2,NM2,3538,255,30,P000588,R,1
NM,2,NM2,3632,255,30,P000588,R,1
NM,2,NM2,3633,255,30,P000588,R,1
NM,2,NM2,3727,255,30,P000588,R,1
NM,3,NM3,3347,256,30,L000570,D,2
NM,3,NM3,3348,256,30,L000570,D,2
NM,3,NM3,3349,256,30,L000570,D,2
NM,3,NM3,3442,256,30,L000570,D,2
NM,3,NM3,3443,256,30,L000570,D,2
NY,1,NY1,1785,257,31,Z000017,R,1
NY,1,NY1,1786,257,31,Z000017,R,1
NY,1,NY1,1691,257,31,Z000017,R,1
NY,1,NY1,1692,257,31,Z000017,R,1
NY,1,NY1,1693,257,31,Z000017,R,1
NY,2,NY2,1690,258,31,K000210,R,1
NY,2,NY2,1784,258,31,K000210,R,1
NY,2,NY2,1689,258,31,K000210,R,1
NY,2,NY2,1593,258,31,K000210,R,1
NY,2,NY2,1688,258,31,K000210,R,1
NY,3,NY3,1405,259,31,I000057,D,1
NY,3,NY3,1500,259,31,I000057,D,1
NY,3,NY3,1595,259,31,I000057,D,1
NY,3,NY3,1594,259,31,I000057,D,1
NY,3,NY3,1499,259,31,I000057,D,1
NY,4,NY4,1591,260,31,R000602,D,1
NY,4,NY4,1592,260,31,R000602,D,1
NY,4,NY4,1498,260,31,R000602,D,1
NY,4,NY4,1497,260,31,R000602,D,1
NY,4,NY4,1496,260,31,R000602,D,1
NY,5,NY5,1310,261,31,M001137,D,1
NY,5,NY5,1404,261,31,M001137,D,1
NY,5,NY5,1214,261,31,M001137,D,1
NY,5,NY5,1309,261,31,M001137,D,1
NY,5,NY5,1403,261,31,M001137,D,1
NY,6,NY6,1024,262,31,M001188,D,1
NY,6,NY6,1119,262,31,M001188,D,1
NY,6,NY6,1213,262,31,M001188,D,1
NY,6,NY6,1118,262,31,M001188,D,1
NY,6,NY6,1120,262,31,M001188,D,1
NY,7,NY7,1303,263,31,V000081,D,2
NY,7,NY7,1397,263,31,V000081,D,2
NY,7,NY7,1207,263,31,V000081,D,2
NY,7,NY7,1302,263,31,V000081,D,2
NY,7,NY7,1396,263,31,V000081,D,2
NY,8,NY8,1308,264,31,J000294,D,1
NY,8,NY8,1307,264,31,J000294,D,1
NY,8,NY8,1306,264,31,J000294,D,1
NY,8,NY8,1401,264,31,J000294,D,1
NY,8,NY8,1402,264,31,J000294,D,1
NY,9,NY9,1305,265,31,C001067,D,2
NY,9,NY9,1304,265,31,C001067,D,2
NY,9,NY9,1398,265,31,C001067,D,2
NY,9,NY9,1399,265,31,C001067,D,2
NY,9,NY9,1400,265,31,C001067,D,2
NY,10,NY10,1113,266,31,N000002,D,2
NY,10,NY10,1114,266,31,N000002,D,2
NY,10,NY10,1115,266,31,N000002,D,2
NY,10,NY10,1209,266,31,N000002,D,2
NY,10,NY10,1208,266,31,N000002,D,2
NY,11,NY11,1301,267,31,D000625,R,1
NY,11,NY11,1395,267,31,D000625,R,1
NY,11,NY11,1205,267,31,D000625,R,1
NY,11,NY11,1300,267,31,D000625,R,1
NY,11,NY11,1394,267,31,D000625,R,1
NY,12,NY12,1117,268,31,M000087,D,4
NY,12,NY12,1116,268,31,M000087,D,4
NY,12,NY12,1210,268,31,M000087,D,4
NY,12,NY12,1211,268,31,M000087,D,4
NY,12,NY12,1212,268,31,M000087,D,4
NY,13,NY13,1017,269,31,R000053,D,1
NY,13,NY13,1018,269,31,R000053,D,1
NY,13,NY13,1019,269,31,R000053,D,1
NY,13,NY13,924,269,31,R000053,D,1
NY,13,NY13,923,269,31,R000053,D,1
NY,14,NY14,1022,270,31,C001038,D,1
NY,14,NY14,1023,270,31,C001038,D,1
NY,14,NY14,930,270,31,C001038,D,1
NY,14,NY14,929,270,31,C001038,D,1
NY,14,NY14,928,270,31,C001038,D,1
NY,15,NY15,925,271,31,S000248,D,0
NY,15,NY15,926,271,31,S000248,D,0
NY,15,NY15,927,271,31,S000248,D,0
NY,15,NY15,1021,271,31,S000248,D,0
NY,15,NY15,1020,271,31,S000248,D,0
NY,16,NY16,738,272,31,E000179,D,1
NY,16,NY16,739,272,31,E000179,D,1
NY,16,NY16,740,272,31,E000179,D,1
NY,16,NY16,834,272,31,E000179,D,1
NY,16,NY16,833,272,31,E000179,D,1
NY,17,NY17,830,273,31,L000480,D,1
NY,17,NY17,831,273,31,L000480,D,1
NY,17,NY17,832,273,31,L000480,D,1
NY,17,NY17,737,273,31,L000480,D,1
NY,17,NY17,736,273,31,L000480,D,1
NY,18,NY18,549,274,31,M001185,D,1
NY,18,NY18,644,274,31,M001185,D,1
NY,18,NY18,454,274,31,M001185,D,1
NY,18,NY18,550,274,31,M001185,D,1
NY,18,NY18,645,274,31,M001185,D,1
NY,19,NY19,829,275,31,G000564,R,2
NY,19,NY19,735,275,31,G000564,R,2
NY,19,NY19,639,275,31,G000564,R,2
NY,19,NY19,640,275,31,G000564,R,2
NY,19,NY19,545,275,31,G000564,R,2
NY,20,NY20,452,276,31,T000469,D,2
NY,20,NY20,453,276,31,T000469,D,2
NY,20,NY20,548,276,31,T000469,D,2
NY,20,NY20,643,276,31,T000469,D,2
NY,20,NY20,642,276,31,T000469,D,2
NY,21,NY21,450,277,31,S001196,R,1
NY,21,NY21,546,277,31,S001196,R,1
NY,21,NY21,641,277,31,S001196,R,1
NY,21,NY21,451,277,31,S001196,R,1
NY,21,NY21,547,277,31,S001196,R,1
NY,22,NY22,922,278,31,H001051,R,1
NY,22,NY22,827,278,31,H001051,R,1
NY,22,NY22,733,278,31,H001051,R,1
NY,22,NY22,828,278,31,H001051,R,1
NY,22,NY22,734,278,31,H001051,R,1
NY,23,NY23,1297,279,31,R000585,R,1
NY,23,NY23,1391,279,31,R000585,R,1
NY,23,NY23,1201,279,31,R000585,R,1
NY,23,NY23,1296,279,31,R000585,R,1
NY,23,NY23,1390,279,31,R000585,R,1
NY,24,NY24,1015,280,31,K000386,R,1
NY,24,NY24,1016,280,31,K000386,R,1
NY,24,NY24,1112,280,31,K000386,R,1
NY,24,NY24,1111,280,31,K000386,R,1
NY,24,NY24,1206,280,31,K000386,R,1
NY,25,NY25,1014,281,31,S000480,D,2
NY,25,NY25,1110,281,31,S000480,D,2
NY,25,NY25,1109,281,31,S000480,D,2
NY,25,NY25,1013,281,31,S000480,D,2
NY,25,NY25,1204,281,31,S000480,D,2
NY,26,NY26,1202,282,31,H001038,D,1
NY,26,NY26,1107,282,31,H001038,D,1
NY,26,NY26,1011,282,31,H001038,D,1
NY,26,NY26,1012,282,31,H001038,D,1
NY,26,NY26,1108,282,31,H001038,D,1
NY,27,NY27,1299,283,31,C001092,R,1
NY,27,NY27,1393,283,31,C001092,R,1
NY,27,NY27,1203,283,31,C001092,R,1
NY,27,NY27,1298,283,31,C001092,R,1
NY,27,NY27,1392,283,31,C001092,R,1
NC,1,NC1,3198,284,32,B001251,D,1
NC,1,NC1,3197,284,32,B001251,D,1
NC,1,NC1,3104,284,32,B001251,D,1
NC,1,NC1,3103,284,32,B001251,D,1
NC,1,NC1,3102,284,32,B001251,D,1
NC,2,NC2,3576,285,32,E000291,R,1
NC,2,NC2,3670,285,32,E000291,R,1
NC,2,NC2,3765,285,32,E000291,R,1
NC,2,NC2,3671,285,32,E000291,R,1
NC,2,NC2,3766,285,32,E000291,R,1
NC,3,NC3,3389,286,32,J000255,R,1
NC,3,NC3,3390,286,32,J000255,R,1
NC,3,NC3,3294,286,32,J000255,R,1
NC,3,NC3,3199,286,32,J000255,R,1
NC,3,NC3,3200,286,32,J000255,R,1
NC,4,NC4,3480,287,32,P000523,D,2
NC,4,NC4,3481,287,32,P000523,D,2
NC,4,NC4,3386,287,32,P000523,D,2
NC,4,NC4,3291,287,32,P000523,D,2
NC,4,NC4,3290,287,32,P000523,D,2
NC,5,NC5,3190,288,32,F000450,R,1
NC,5,NC5,3191,288,32,F000450,R,1
NC,5,NC5,3192,288,32,F000450,R,1
NC,5,NC5,3096,288,32,F000450,R,1
NC,5,NC5,3095,288,32,F000450,R,1
NC,6,NC6,3099,289,32,W000819,R,1
NC,6,NC6,3100,289,32,W000819,R,1
NC,6,NC6,3101,289,32,W000819,R,1
NC,6,NC6,3196,289,32,W000819,R,1
NC,6,NC6,3195,289,32,W000819,R,1
NC,7,NC7,3577,290,32,R000603,R,1
NC,7,NC7,3672,290,32,R000603,R,1
NC,7,NC7,3578,290,32,R000603,R,1
NC,7,NC7,3483,290,32,R000603,R,1
NC,7,NC7,3579,290,32,R000603,R,1
NC,8,NC8,3478,291,32,H001067,R,1
NC,8,NC8,3574,291,32,H001067,R,1
NC,8,NC8,3669,291,32,H001067,R,1
NC,8,NC8,3479,291,32,H001067,R,1
NC,8,NC8,3575,291,32,H001067,R,1
NC,9,NC9,3383,292,32,P000606,R,1
NC,9,NC9,3384,292,32,P000606,R,1
NC,9,NC9,3385,292,32,P000606,R,1
NC,9,NC9,3289,292,32,P000606,R,1
NC,9,NC9,3288,292,32,P000606,R,1
NC,10,NC10,3380,293,32,M001156,R,2
NC,10,NC10,3381,293,32,M001156,R,2
NC,10,NC10,3382,293,32,M001156,R,2
NC,10,NC10,3286,293,32,M001156,R,2
NC,10,NC10,3285,293,32,M001156,R,2
NC,11,NC11,3377,294,32,M001187,R,1
NC,11,NC11,3379,294,32,M001187,R,1
NC,11,NC11,3378,294,32,M001187,R,1
NC,11,NC11,3283,294,32,M001187,R,1
NC,11,NC11,3284,294,32,M001187,R,1
NC,12,NC12,3287,295,32,A000370,D,1
NC,12,NC12,3193,295,32,A000370,D,1
NC,12,NC12,3097,295,32,A000370,D,1
NC,12,NC12,3098,295,32,A000370,D,1
NC,12,NC12,3194,295,32,A000370,D,1
NC,13,NC13,3482,296,32,H001065,R,1
NC,13,NC13,3387,296,32,H001065,R,1
NC,13,NC13,3388,296,32,H001065,R,1
NC,13,NC13,3292,296,32,H001065,R,1
NC,13,NC13,3293,296,32,H001065,R,1
ND,0,ND0,604,297,33,C001096,R,1
ND,0,ND0,603,297,33,C001096,R,1
ND,0,ND0,602,297,33,C001096,R,1
ND,0,ND0,698,297,33,C001096,R,1
ND,0,ND0,699,297,33,C001096,R,1
OH,1,OH1,2519,298,34,C000266,R,4
OH,1,OH1,2520,298,34,C000266,R,4
OH,1,OH1,2521,298,34,C000266,R,4
OH,1,OH1,2426,298,34,C000266,R,4
OH,1,OH1,2425,298,34,C000266,R,4
OH,2,OH2,2523,299,34,W000815,R,1
OH,2,OH2,2524,299,34,W000815,R,1
OH,2,OH2,2429,299,34,W000815,R,1
OH,2,OH2,2430,299,34,W000815,R,1
OH,2,OH2,2335,299,34,W000815,R,1
OH,3,OH3,2142,300,34,B001281,D,3
OH,3,OH3,2141,300,34,B001281,D,3
OH,3,OH3,2047,300,34,B001281,D,3
OH,3,OH3,2048,300,34,B001281,D,3
OH,3,OH3,2049,300,34,B001281,D,3
OH,4,OH4,1949,301,34,J000289,R,1
OH,4,OH4,2045,301,34,J000289,R,1
OH,4,OH4,2140,301,34,J000289,R,1
OH,4,OH4,1950,301,34,J000289,R,1
OH,4,OH4,2046,301,34,J000289,R,1
OH,5,OH5,1759,302,34,L000566,R,1
OH,5,OH5,1855,302,34,L000566,R,1
OH,5,OH5,1665,302,34,L000566,R,1
OH,5,OH5,1760,302,34,L000566,R,1
OH,5,OH5,1856,302,34,L000566,R,1
OH,6,OH6,2052,303,34,J000292,R,1
OH,6,OH6,2053,303,34,J000292,R,1
OH,6,OH6,2148,303,34,J000292,R,1
OH,6,OH6,2147,303,34,J000292,R,1
OH,6,OH6,2146,303,34,J000292,R,1
OH,7,OH7,2050,304,34,G000563,R,0
OH,7,OH7,2145,304,34,G000563,R,0
OH,7,OH7,2241,304,34,G000563,R,0
OH,7,OH7,2144,304,34,G000563,R,0
OH,7,OH7,2240,304,34,G000563,R,0
OH,8,OH8,2329,305,34,B000589,R,0
OH,8,OH8,2330,305,34,B000589,R,0
OH,8,OH8,2236,305,34,B000589,R,0
OH,8,OH8,2235,305,34,B000589,R,0
OH,8,OH8,2139,305,34,B000589,R,0
OH,9,OH9,1666,306,34,K000009,D,1
OH,9,OH9,1761,306,34,K000009,D,1
OH,9,OH9,1857,306,34,K000009,D,1
OH,9,OH9,1667,306,34,K000009,D,1
OH,9,OH9,1762,306,34,K000009,D,1
OH,10,OH10,2331,307,34,T000463,R,1
OH,10,OH10,2427,307,34,T000463,R,1
OH,10,OH10,2237,307,34,T000463,R,1
OH,10,OH10,2332,307,34,T000463,R,1
OH,10,OH10,2428,307,34,T000463,R,1
OH,11,OH11,1763,308,34,F000455,D,1
OH,11,OH11,1764,308,34,F000455,D,1
OH,11,OH11,1765,308,34,F000455,D,1
OH,11,OH11,1670,308,34,F000455,D,1
OH,11,OH11,1671,308,34,F000455,D,1
OH,12,OH12,1951,309,34,T000462,R,1
OH,12,OH12,1952,309,34,T000462,R,1
OH,12,OH12,1953,309,34,T000462,R,1
OH,12,OH12,1858,309,34,T000462,R,1
OH,12,OH12,1859,309,34,T000462,R,1
OH,13,OH13,1862,310,34,R000577,D,1
OH,13,OH13,1863,310,34,R000577,D,1
OH,13,OH13,1958,310,34,R000577,D,1
OH,13,OH13,1957,310,34,R000577,D,1
OH,13,OH13,1956,310,34,R000577,D,1
OH,14,OH14,1672,311,34,J000295,R,1
OH,14,OH14,1673,311,34,J000295,R,1
OH,14,OH14,1768,311,34,J000295,R,1
OH,14,OH14,1767,311,34,J000295,R,1
OH,14,OH14,1766,311,34,J000295,R,1
OH,15,OH15,2238,312,34,S001187,R,1
OH,15,OH15,2333,312,34,S001187,R,1
OH,15,OH15,2143,312,34,S001187,R,1
OH,15,OH15,2239,312,34,S001187,R,1
OH,15,OH15,2334,312,34,S001187,R,1
OH,16,OH16,1861,313,34,R000586,R,1
OH,16,OH16,1860,313,34,R000586,R,1
OH,16,OH16,1955,313,34,R000586,R,1
OH,16,OH16,2051,313,34,R000586,R,1
OH,16,OH16,1954,313,34,R000586,R,1
OK,1,OK1,3266,314,35,B001283,R,2
OK,1,OK1,3267,314,35,B001283,R,2
OK,1,OK1,3268,314,35,B001283,R,2
OK,1,OK1,3363,314,35,B001283,R,2
OK,1,OK1,3362,314,35,B001283,R,2
OK,2,OK2,3456,315,35,M001190,R,1
OK,2,OK2,3457,315,35,M001190,R,1
OK,2,OK2,3551,315,35,M001190,R,1
OK,2,OK2,3552,315,35,M001190,R,1
OK,2,OK2,3646,315,35,M001190,R,1
OK,3,OK3,3260,316,35,L000491,R,1
OK,3,OK3,3261,316,35,L000491,R,1
OK,3,OK3,3262,316,35,L000491,R,1
OK,3,OK3,3263,316,35,L000491,R,1
OK,3,OK3,3358,316,35,L000491,R,1
OK,4,OK4,3453,317,35,C001053,R,1
OK,4,OK4,3454,317,35,C001053,R,1
OK,4,OK4,3455,317,35,C001053,R,1
OK,4,OK4,3550,317,35,C001053,R,1
OK,4,OK4,3549,317,35,C001053,R,1
OK,5,OK5,3359,318,35,R000604,R,1
OK,5,OK5,3360,318,35,R000604,R,1
OK,5,OK5,3361,318,35,R000604,R,1
OK,5,OK5,3265,318,35,R000604,R,1
OK,5,OK5,3264,318,35,R000604,R,1
OR,1,OR1,1048,319,36,B001278,D,3
OR,1,OR1,1049,319,36,B001278,D,3
OR,1,OR1,1142,319,36,B001278,D,3
OR,1,OR1,1143,319,36,B001278,D,3
OR,1,OR1,1144,319,36,B001278,D,3
OR,2,OR2,1336,320,36,W000791,R,2
OR,2,OR2,1337,320,36,W000791,R,2
OR,2,OR2,1431,320,36,W000791,R,2
OR,2,OR2,1432,320,36,W000791,R,2
OR,2,OR2,1433,320,36,W000791,R,2
OR,3,OR3,1145,321,36,B000574,D,4
OR,3,OR3,1146,321,36,B000574,D,4
OR,3,OR3,1147,321,36,B000574,D,4
OR,3,OR3,1241,321,36,B000574,D,4
OR,3,OR3,1242,321,36,B000574,D,4
OR,4,OR4,1334,322,36,D000191,D,3
OR,4,OR4,1335,322,36,D000191,D,3
OR,4,OR4,1428,322,36,D000191,D,3
OR,4,OR4,1429,322,36,D000191,D,3
OR,4,OR4,1430,322,36,D000191,D,3
OR,5,OR5,1238,323,36,S001180,D,2
OR,5,OR5,1239,323,36,S001180,D,2
OR,5,OR5,1240,323,36,S001180,D,2
OR,5,OR5,1333,323,36,S001180,D,2
OR,5,OR5,1332,323,36,S001180,D,2
PA,1,PA1,2065,324,37,B001227,D,1
PA,1,PA1,2064,324,37,B001227,D,1
PA,1,PA1,2063,324,37,B001227,D,1
PA,1,PA1,2158,324,37,B001227,D,1
PA,1,PA1,2157,324,37,B001227,D,1
PA,2,PA2,1873,325,37,F000043,D,2
PA,2,PA2,1874,325,37,F000043,D,2
PA,2,PA2,1969,325,37,F000043,D,2
PA,2,PA2,1968,325,37,F000043,D,2
PA,2,PA2,1967,325,37,F000043,D,2
PA,3,PA3,1485,326,37,K000376,R,1
PA,3,PA3,1579,326,37,K000376,R,1
PA,3,PA3,1674,326,37,K000376,R,1
PA,3,PA3,1580,326,37,K000376,R,1
PA,3,PA3,1675,326,37,K000376,R,1
PA,4,PA4,2152,327,37,P000605,R,1
PA,4,PA4,2153,327,37,P000605,R,1
PA,4,PA4,2154,327,37,P000605,R,1
PA,4,PA4,2059,327,37,P000605,R,1
PA,4,PA4,2058,327,37,P000605,R,1
PA,5,PA5,1582,328,37,T000467,R,1
PA,5,PA5,1581,328,37,T000467,R,1
PA,5,PA5,1486,328,37,T000467,R,1
PA,5,PA5,1487,328,37,T000467,R,1
PA,5,PA5,1488,328,37,T000467,R,1
PA,6,PA6,1965,329,37,C001106,R,1
PA,6,PA6,1966,329,37,C001106,R,1
PA,6,PA6,1872,329,37,C001106,R,1
PA,6,PA6,1871,329,37,C001106,R,1
PA,6,PA6,1870,329,37,C001106,R,1
PA,7,PA7,2155,330,37,M001181,R,1
PA,7,PA7,2156,330,37,M001181,R,1
PA,7,PA7,2062,330,37,M001181,R,1
PA,7,PA7,2061,330,37,M001181,R,1
PA,7,PA7,2060,330,37,M001181,R,1
PA,8,PA8,1588,331,37,F000451,R,1
PA,8,PA8,1589,331,37,F000451,R,1
PA,8,PA8,1590,331,37,F000451,R,1
PA,8,PA8,1495,331,37,F000451,R,1
PA,8,PA8,1494,331,37,F000451,R,1
PA,9,PA9,1960,332,37,S001154,R,1
PA,9,PA9,2056,332,37,S001154,R,1
PA,9,PA9,2151,332,37,S001154,R,1
PA,9,PA9,1961,332,37,S001154,R,1
PA,9,PA9,2057,332,37,S001154,R,1
PA,10,PA10,1583,333,37,M001179,R,1
PA,10,PA10,1584,333,37,M001179,R,1
PA,10,PA10,1585,333,37,M001179,R,1
PA,10,PA10,1490,333,37,M001179,R,1
PA,10,PA10,1489,333,37,M001179,R,1
PA,11,PA11,1773,334,37,B001269,R,1
PA,11,PA11,1774,334,37,B001269,R,1
PA,11,PA11,1680,334,37,B001269,R,1
PA,11,PA11,1679,334,37,B001269,R,1
PA,11,PA11,1678,334,37,B001269,R,1
PA,12,PA12,1676,335,37,R000598,R,1
PA,12,PA12,1771,335,37,R000598,R,1
PA,12,PA12,1867,335,37,R000598,R,1
PA,12,PA12,1677,335,37,R000598,R,1
PA,12,PA12,1772,335,37,R000598,R,1
PA,13,PA13,1683,336,37,B001296,D,1
PA,13,PA13,1684,336,37,B001296,D,1
PA,13,PA13,1685,336,37,B001296,D,1
PA,13,PA13,1779,336,37,B001296,D,1
PA,13,PA13,1778,336,37,B001296,D,1
PA,14,PA14,1866,337,37,D000482,D,2
PA,14,PA14,1865,337,37,D000482,D,2
PA,14,PA14,1864,337,37,D000482,D,2
PA,14,PA14,1769,337,37,D000482,D,2
PA,14,PA14,1770,337,37,D000482,D,2
PA,15,PA15,1775,338,37,D000604,R,1
PA,15,PA15,1776,338,37,D000604,R,1
PA,15,PA15,1777,338,37,D000604,R,1
PA,15,PA15,1682,338,37,D000604,R,1
PA,15,PA15,1681,338,37,D000604,R,1
PA,16,PA16,1962,339,37,P000373,R,1
PA,16,PA16,1963,339,37,P000373,R,1
PA,16,PA16,1964,339,37,P000373,R,1
PA,16,PA16,1869,339,37,P000373,R,1
PA,16,PA16,1868,339,37,P000373,R,1
PA,17,PA17,1586,340,37,C001090,D,1
PA,17,PA17,1587,340,37,C001090,D,1
PA,17,PA17,1493,340,37,C001090,D,1
PA,17,PA17,1492,340,37,C001090,D,1
PA,17,PA17,1491,340,37,C001090,D,1
PA,18,PA18,2054,341,37,M001151,R,1
PA,18,PA18,2149,341,37,M001151,R,1
PA,18,PA18,1959,341,37,M001151,R,1
PA,18,PA18,2055,341,37,M001151,R,1
PA,18,PA18,2150,341,37,M001151,R,1
RI,1,RI1,1223,342,38,C001084,D,1
RI,1,RI1,1318,342,38,C001084,D,1
RI,1,RI1,1319,342,38,C001084,D,1
RI,1,RI1,1413,342,38,C001084,D,1
RI,1,RI1,1509,342,38,C001084,D,1
RI,2,RI2,1507,343,38,L000559,D,1
RI,2,RI2,1412,343,38,L000559,D,1
RI,2,RI2,1508,343,38,L000559,D,1
RI,2,RI2,1222,343,38,L000559,D,1
RI,2,RI2,1317,343,38,L000559,D,1
SC,1,SC1,4045,344,39,S000051,R,1
SC,1,SC1,4046,344,39,S000051,R,1
SC,1,SC1,3950,344,39,S000051,R,1
SC,1,SC1,3951,344,39,S000051,R,1
SC,1,SC1,3952,344,39,S000051,R,1
SC,2,SC2,3759,345,39,W000795,R,1
SC,2,SC2,3854,345,39,W000795,R,1
SC,2,SC2,3664,345,39,W000795,R,1
SC,2,SC2,3760,345,39,W000795,R,1
SC,2,SC2,3855,345,39,W000795,R,1
SC,3,SC3,3472,346,39,D000615,R,1
SC,3,SC3,3568,346,39,D000615,R,1
SC,3,SC3,3663,346,39,D000615,R,1
SC,3,SC3,3473,346,39,D000615,R,1
SC,3,SC3,3569,346,39,D000615,R,1
SC,4,SC4,3570,347,39,G000566,R,1
SC,4,SC4,3571,347,39,G000566,R,1
SC,4,SC4,3476,347,39,G000566,R,1
SC,4,SC4,3475,347,39,G000566,R,1
SC,4,SC4,3474,347,39,G000566,R,1
